product_name,promotion_tag,price,product_description,tag,image_url,label
﻿김)뉴압도적참치마요,,3000,더욱 고소한 풍미와 부드러운 식감으로 리뉴얼 된 압도적 참치김밥 기존 시리즈(확실한 참치김밥) 대비 토핑 50% UP,"김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673613.jpg,New
﻿샌)허니요거트샌드,,1900,상큼한 요거트 크림에 달콤한 꿀이 듬뿍 들어간 디저트 샌드,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895795990.jpg,New
﻿샌)뉴상하크림치즈에그,,3400,더욱 진해져서 돌아온 뉴상하크림치즈에그 샌드위치. 부드러운 식빵 사이에 꾸덕한 화이트 크림치즈가 들어가 고소한 계란과 함께 맛있게 즐기는 샌드위치,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673712.jpg,New
﻿샌)뉴상하크림치즈딸기,,3300,더욱 진해져서 돌아온 뉴상하크림치즈딸기 샌드위치. 부드러운 식빵 사이에 꾸덕한 화이트 크림치즈가 들어가 달달한 딸기잼과 맛있게 즐기는 샌드위치,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673675.jpg,New
﻿샐)뉴닭가슴살단호박,,4900,훈제닭가슴살과 달콤한 단호박 무스까지 더해져 맛있는 토핑이 2가지 들어간 샐러드,"샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809954750977.jpg,New
﻿샌)블루베리요거트샌드,,1900,상큼한 요거트 크림에 블루베리잼이 듬뿍 들어간 디저트 샌드위치,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796072.jpg,New
﻿샌)사과요거트샌드,,1900,상큼한 요거트크림에 부드러운 사과잼이 듬뿍 들어간 디저트 샌드,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796034.jpg,New
﻿샌)한끼충족매콤불고기랩,,4200,"① 매콤 달달 포크불고기, 건강한 귀리보리로 식감도 즐길 수 있는 웜랩으로, 간편하면서도 든든하게 한끼 해결!
② 데워먹는 핫! 웜랩으로 부리또보다 더욱 풍부하고 건강하게 즐기는 한끼 충족 웜랩!","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809679628766.jpg,New
﻿면)뉴백종원미트볼파스타,,4900,[백종원 10주년] 백종원과 함께한 10주년 기념상품! 오래도록 사랑받은 육즙 가득한 미트볼과 토마토소스를 듬뿍 올린 백종원표 토마토 파스타,"조리면, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033240.jpg,
﻿도)백종원매콤불고기한판,,4900,[백종원 10주년]백종원의 특제 레시피로 꽈리고추를 넣어 매콤하게 볶아낸 매콤불고기와 다양한 반찬을 같이 먹는 백종원 시그니처 도시락,"도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033127.jpg,New
﻿주)백종원스페셜대파제육,,1300,[백종원 10주년]향긋한 대파향을 담은 매콤달콤 제육볶음이 들어간 삼각김밥,"삼각김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033080.jpg,New
﻿샌)체다멜팅치즈토스트,,4100,"계란물이 흠뻑 스며들어 속까지 촉촉! 체다치즈내용물(치즈,양파,베이컨탑핑)을 풍성하게 담아 한 끼 든든한 오븐 토스트!","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930818.jpg,New
﻿샌)고르곤멜팅치즈토스트,,4100,"계란물이 흠뻑 스며들어 속까지 촉촉! 고르곤졸라치즈내용물(치즈,양파,베이컨탑핑)을 풍성하게 담아 한 끼 든든한 토스트!","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930795.jpg,New
﻿샌)뉴햄에그치즈샌드,,3600,"건강한 통밀식빵에 햄과 치즈, 샐러드가 들어가 영양과 맛을 동시에 즐기는 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673217.png,New
﻿샌)뉴햄감자샐러드샌드,,3500,건강한 통밀식빵에 달콤한 딸기잼과 감자샐러드가 들어가 더욱 영양가 있게 즐기는 샌드,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673170.png,New
﻿김)백종원스페셜매콤,,3000,백종원10주년 !! 비법 고추장소스로 맛을 낸 매콤돼지불고기가 듬뿍 들어간 김밥,"김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800275320771.jpg,New
﻿샌)뉴이건가요샌드,,3000,"기본에 더 충실해져 돌아온 뉴! 이건가요 샌드위치! 샐러드 10% UP! 딸기잼, 계란, 감자샐러드로 포만감 가득한 이건가요 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796232.png,New
﻿샌)여수당쑥크림딸기,,2500,"여수 여행의 필수코스, 여수 쑥의 명가인 여수당과 콜라보한 봄내음, 쑥향 가득한 딸기샌드. 
쑥향 가득한 쑥식빵 사이에 상큼한 국내산 설향 딸기와 쑥향 가득한 쑥크림이 들어간 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796157.jpg,New
﻿샌)여수당쑥크림팥샌드,,2200,"여수 여행의 필수코스, 여수 쑥의 명가인 여수당과 콜라보한 쑥향 가득한 봄내음, 쑥향 가득한 팥샌드. 
쑥향 가득한 쑥식빵 사이에 달콤한 팥앙큼과 쑥향 가득한 쑥크림이 들어간 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796119.jpg,New
﻿샐)톡톡콘참치샐러드,,4500,"톡톡 튀는 콘 옥수수가 들어 있는 콘참치 믹스와 구운 버섯, 상큼한 분짜 피클 등 다양한 구성으로 든든하게 즐길 수 있는 샐러드, 스파이시 랜치 드레싱 동봉","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809679628681.jpg,New
﻿김)백종원스페셜한줄,,2800,"[백종원 10주년] 백종원표 단짠 어묵볶음과 계란, 햄, 맛살, 당근이 듬뿍 들어간 한줄 김밥","김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771302421.jpg,New
﻿면)백종원라구치즈파스타,,4900,백종원과 함께한 10주년 기념 상품! 다진 돈육을 넣은 꾸덕한 라구소스에 치즈를 듬뿍 토핑하여 꾸덕하게 즐기는 파스타,"도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033202.jpg,
﻿햄)백종원10주년더블버거,,4200,"백종원10주년 중 가장 인기 있었던 햄버거의 더블 조합! 맛있는거 + 맛있는 거! 
달콤한 떡갈비 패티와 바삭한 치킨패티가 동시에 들어간 더블 버거","햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673576.png,New
﻿샌)백종원10주년더블샌드,,3500,"백종원10주년 중 가장 인기 있었던 샌드위치의 더블 조합! 맛있는거 + 맛있는 거! 
햄이 들어간 감자 사라다 샌드와 터질듯한 콘마요사라다의 더블샌드","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673538.jpg,New
﻿도)백종원스페셜한판,,4900,"[백종원10주년] 백종원의 마음을 담아 간장불고기와 빽햄 등 
11가지 반찬으로 푸짐하게 구성한 백종원 시그니처 한판 도시락","도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673316.jpg,New
﻿샐)포크불고기샐러드,,4500,"달달한 매쉬드 포테이토 필링, 포크 불고기와 스위트콘에 건강을 생각한 양상추, 당근채가 토핑된 든든한 샐러드! 소이 드레싱 동봉","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800247190036.jpg,New
﻿도)맛없없깐풍치킨피넛,,7500,맛있는거+맛있는거! 대파+고추기름에 볶은 매콤한 깐풍치킨에 땅콩 분태를 뿌린 가성비 치킨,"도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673118.png,New
﻿샌)GET브라운카야샌드,,2800,"싱가포르의 대표적인 스프레드인 카야잼이 발려져 고소한 코코넛향과 달콤함이 조화롭고 
더욱 꾸덕하고 진한 단맛의 브라운 카야잼과 고소한 버터크림이 더해진 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796331.jpg,New
﻿샌)GET그린카야샌드,,2800,"싱가포르의 대표적인 스프레드인 카야잼이 발려져 고소한 코코넛향과 달콤함이 조화롭고
부드러운 맛 + 단맛의 조화가 적절히 이루어진 그린 카야잼과 고소한 버터크림이 더해진 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796294.jpg,New
﻿도)한끼만족제육한상,,5200,매콤한 고추장소스로 볶아낸 제육볶음이 듬뿍! 다양한 반찬과 함께 즐기는 한상 도시락,"도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809196619810.jpg,New
﻿샌)크래프트치즈딸기샌드,,2700,"프리미엄 KH 크림치즈의 부드러운 풍미와 달콤한 딸기잼의 조합! 
달콤한 딸기잼을 바른 뒤 햄을 한 층 더 쌓아 맛이 조화로운 3단 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930764.jpg,New
﻿주)전주비빔주먹볼,,2300,전주비빔밥에 소고기 고추장 소스를 넣어만든 전주비빔주먹볼,"주먹밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800275320733.jpg,
﻿샌)이건가요칠리맛살,,3000,칠리 맛살 샐러드로 돌아온 이건가요 샐러드! 매콤한 칠리맛살샐러드와 달콤한 딸기잼이 조화롭게 어우러진 이건가요 시리즈의 대변화!,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809895796195.jpg,New
﻿햄)압도적뉴불새버거,,4500,더욱 압도적으로 돌아온 뉴 불새버거! 고소한 새우패티와 단짠 불고기패티가 한 장씩 토핑 된 압도적 볼륨의 햄버거,"햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672890.jpg,New
﻿햄)압도적뉴더블비프버거,,4500,더욱 압도적으로 돌아온 뉴 더블비프버거! 육즙 가득 소고기 패티가 무려 2장이나 토핑된 압도적 볼륨의 햄버거,"햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672852.jpg,New
﻿주)주먹왕참치마요김볶,,2300,김치볶음밥에 참치마요가 가득 들어간 주먹왕 참치마요 주먹볼,"주먹밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033042.jpg,New
﻿샐)WOW골든치킨텐더샐러드,,2900,"단돈 2,900원! 야채 중량 80g으로 포만감 있게 즐길 수 있는 치킨텐더 토핑 + 갈릭페퍼드레싱 + 야채 조화로운 샐러드.","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930283.jpg,New
﻿샐)WOW에그슬라이스샐러드,,2900,"단돈 2,900원! 야채 중량 80g으로 포만감 있게 즐길 수 있는 샐러드! 
에그슬라이스 토핑과 스파이시마요드레싱으로 야채와 더욱 잘 조화로운 샐러드","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930276.jpg,New
﻿김)고소한새우튀김김밥,,3700,고소한 새우튀김에 달콤 고소한 특제소스가 어우러진 새우튀김김밥,"김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279673057.jpg,New
﻿샌)뉴뚱실사라다샌드,,3700,더욱 건강하고 풍성하게 돌아온 고소한 에그샐러드 + 햄에그콘샐러드 + 아삭한 오이를 토핑한 뉴뚱실햄에그샌드위치,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672975.jpg,New
﻿샌)뉴뚱실햄에그샌드,,3900,더욱 건강하고 풍성하게 돌아온 고소한 에그샐러드 + 짭조롬한 본레스햄의 조화 뉴뚱실햄에그샌드위치,"샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672937.jpg,New
﻿주)더뉴치킨마요삼각,,1300,달콤한 데리야끼 치킨마요 토핑이 들어간 삼각김밥,"삼각김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800275320696.jpg,New
﻿도)한끼만족불백한상,,5200,고물가 시대에 가치 있는 한 끼를 제공하는 한끼만족 도시락 시리즈! 특제 간장양념으로 볶아낸 불백이 듬뿍! 다양한 반찬과 함께 즐기는 한상 도시락,"도시락, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800271901752.png,New
﻿샌)햄에그샐러드샌드위치1,,2500,"① 고물가 시대 초 가성비를 갖춘 2,500원 샌드위치
② 부드러운 화이트 식빵에 에그샐러드(햄,옥수수콘,양파)를 듬뿍 넣어 풍성한 샌드위치
③ 마요네즈 베이스와 에그샐러드가 조화로운 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930443.jpg,New
﻿샌)베이컨포테이토햄샌드1,,2500,"① 고물가 시대 초 가성비를 갖춘 2,500원 샌드위치
② 부드러운 화이트 식빵에 포테이토샐러드(감자,당근,콘,양배추)를 듬뿍 넣어 풍성한 샌드위치
③ 고소한 마요네즈 소스와 달콤한 딸기잼으로 마무리한 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930429.jpg,New
﻿샌)뉴반숙계란샌드1,,3700,"①건강한 통밀식빵에 반숙계란이 들어가 더욱 영양가 있게 즐기는 샌드
② 부드러운 에그샐러드와 포테이토 양배추 샐러드로 더욱 풍미있게 즐기는 샌드위치","샌드위치, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672814.jpg,New
﻿샐)든든단호박샐러드,,4300,"달콤한 크랜베리, 달달한 옥수수콘, 아삭한 당근채, 부드러운 단호박 등 다양한 토핑을 단백하게 즐길 수 있는 샐러드, 발사믹 드레싱 동봉","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809679628605.jpg,New
﻿샐)단백닭가슴살샐러드,,4500,"신선하고 상큼한 방울토마토, 달달한 옥수수콘, 아삭한 당근, 건강한 닭가슴살까지 구성 다양하고 한끼 식사로도 좋은 든든하게 먹을 수 있는 샐러드, 소이드레싱 동봉","샐러드, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809679628599.jpg,New
﻿김)갈릭통어묵김밥1,,3300,알싸한 소이갈릭 소스와 두툼한 고추어묵이 통으로 들어간 줄김밥,"줄김밥, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771302384.jpg,New
﻿햄)뉴더블UP빅불고기1,,4000,"① 폭신, 촉촉한 점보 글레이즈드 번에 촉촉한 돈육 패티에 남녀노소가 좋아하는 불고기 소스! 
② 아삭한 양상추와 양파, 아메리칸 더블업 치즈로 더욱 새로워진 더블업 버거","햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672777.jpg,New
﻿햄)뉴더블UP비프베이컨1,,4000,"① 폭신, 촉촉한 점보 글레이즈드 번에 촉촉한 비얼비프버거소스!
② 아삭한 양상추와 양파, 짭쪼름한 베이컨이 들어가 더욱 풍미넘치게 즐기는 버거","햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279672739.jpg,New
﻿햄)치킨치즈버거1,,3300,"① 고소한 참깨 번에 바삭한 치킨패티와 치즈가 조화로운 버거
② 아삭한 양상추를 더해 신선한 식감까지 더한 더한 버거
③ 슬라이스치즈와 치치콘소스(오이피클,양파,콘,마요네즈)를 넣어 감칠맛까지 더한 버거","햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930108.jpg,New
﻿햄)스파이시맥앤치즈버거1,,3300,"① 부드럽고 고소한 브리오슈번에 매콤달콤한 불닭소스로 감칠맛을 더한 버거
② 꾸덕한 맥앤치즈를 풍성하게 넣고 불고기 패티로 조화롭게 마무리한 버거
③ 슬라이스치즈와 치즈소스를 듬뿍 넣어 풍성한 식감과 풍미를 완성한 버거","햄버거, 간편식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068930085.jpg,New
